cluster_id,x,y
38,0.0733982163127608,0.5551899462238525
50,0.06225447816233634,0.5543717948855519
34,0.07003077601083138,0.5541641537797283
35,0.06425980727058761,0.5539528675235321
39,0.06726572317071011,0.5539222002984844
40,0.07590815541505262,0.5532552463154863
22,0.06054494828699508,0.5529704837583872
37,0.06284216804732931,0.5527620579864378
36,0.06685742867703184,0.5526844433636344
32,0.06594830444732212,0.5522605940913736
33,0.06787982264832498,0.551822689655515
456,0.06744783342306866,0.5518152948784493
8,0.07074859588630283,0.5491196315966379
30,0.06520621441854924,0.5484496508815994
25,0.06665572560457063,0.5482744674642915
29,0.06639124493753502,0.5480194804903107
28,0.06986146086430663,0.5475697681851859
26,0.06530630426491062,0.5475661920525264
24,0.07224059342158752,0.5471819482660253
18,0.06383058595597224,0.5471041235784346
23,0.0630523302157106,0.5469521408003939
31,0.07003269074800436,0.5469010895454182
451,0.06552896377878455,0.5466857978091436
9,0.0720476816487125,0.5464571432588476
27,0.08768808248575317,0.5463592143310257
15,0.07178033832802432,0.546312343013412
454,0.07207437865750725,0.5462533414773705
17,0.0676237965291128,0.5461803267090305
21,0.06969016097009491,0.5461452569420641
452,0.06766587524317935,0.5458818797499352
14,0.07079328844246266,0.5458412860774724
11,0.07316928333447985,0.5458277753902986
2,0.06723199824787209,0.5457857287390315
16,0.0682655664669535,0.5457415732738762
453,0.07069884598287884,0.5457223523126329
12,0.07019014218636517,0.5457040280459052
20,0.06925546391832339,0.5456277857930187
19,0.06907463442081502,0.5455718778798354
13,0.08023035247505532,0.5453782934698325
7,0.07374185425865838,0.5453295321744611
455,0.0689550248252114,0.5452575324090154
450,0.0647993314115893,0.5452454571376397
10,0.07372757661496551,0.5451630767532583
6,0.08241718064743679,0.5448293459662134
5,0.07992921812199485,0.5432160750740134
4,0.08750835907852647,0.5429596171768765
3,0.09465634742102717,0.5429216555280411
0,0.06937095466895418,0.5424076241618961
1,0.07877100061588302,0.5421774813453296
